t,tf0,ts0
446133.4,883.29736,874.64557
446160.94,883.26733,874.6808
446188.47,883.23724,874.71576
446216.0,883.2072,874.7503
446243.53,883.1772,874.7846
446271.06,883.1473,874.8186
446298.6,883.1174,874.85223
446326.12,883.0875,874.88556
446353.7,883.0577,874.9186
446381.22,883.028,874.9513
446408.75,882.9983,874.9837
446436.28,882.9686,875.0158
446463.8,882.939,875.0475
446491.34,882.9095,875.079
446518.88,882.88,875.1102
446546.4,882.8505,875.14105
446573.94,882.82117,875.17163
446601.47,882.7919,875.2019
446629.0,882.76263,875.23193
446656.56,882.73334,875.2616
446684.1,882.7042,875.291
446711.62,882.6751,875.3201
446739.16,882.64606,875.34894
446766.7,882.6171,875.37756
446794.22,882.5882,875.40576
446821.75,882.5594,875.4337
446849.28,882.5306,875.4615
446876.8,882.5019,875.4889
446904.34,882.47327,875.516
446931.88,882.44464,875.5429
446959.44,882.41614,875.56946
446986.97,882.3877,875.5958
447014.5,882.35925,875.62195
447042.03,882.33093,875.64777
447069.56,882.30273,875.6732
447097.1,882.27454,875.6985
447124.62,882.24646,875.7235
447152.16,882.21844,875.7482
447179.7,882.1904,875.7727
447207.22,882.1626,875.797
447234.75,882.13477,875.821
447262.28,882.10706,875.84467
447289.84,882.07935,875.86816
447317.38,882.05176,875.8914
447344.9,882.02423,875.9144
447372.44,881.9968,875.9372
447399.97,881.9695,875.9597
447427.5,881.9422,875.98193
447455.03,881.91504,876.0039
447482.56,881.8879,876.02576
447510.1,881.86084,876.04724
447537.62,881.83386,876.06854
447565.16,881.807,876.0896
447592.72,881.78015,876.1106
447620.25,881.7534,876.13116
447647.78,881.7268,876.15155
447675.3,881.7003,876.1717
447702.84,881.6738,876.19165
447730.38,881.64746,876.21136
447757.9,881.62115,876.23083
447785.44,881.595,876.2501
447812.97,881.56885,876.26917
447840.5,881.5428,876.288
447868.03,881.51685,876.30664
447895.56,881.49097,876.3251
447923.12,881.46515,876.34326
447950.66,881.43945,876.36127
447978.2,881.4139,876.379
448005.72,881.38837,876.3966
448033.25,881.3629,876.414
448060.78,881.3376,876.43115
448088.3,881.3124,876.4481
448115.84,881.2872,876.4649
448143.38,881.2621,876.48145
448170.9,881.2372,876.49774
448198.44,881.2123,876.514
448226.0,881.1875,876.52997
448253.53,881.1628,876.5458
448281.06,881.1382,876.56134
448308.6,881.11365,876.5768
448336.12,881.08923,876.5919
448363.66,881.06494,876.60693
448391.2,881.0407,876.6218
448418.72,881.01654,876.6364
448446.25,880.9925,876.6509
448473.78,880.96857,876.66516
448501.3,880.9447,876.67926
448528.88,880.9209,876.6932
448556.4,880.8973,876.7069
448583.94,880.87366,876.7205
448611.47,880.8502,876.73395
448639.0,880.82684,876.7472
448666.53,880.8036,876.76025
448694.06,880.7804,876.773
448721.6,880.7573,876.78577
448749.12,880.7344,876.79834
448776.66,880.7115,876.8107
448804.2,880.68866,876.82294
448831.72,880.666,876.8349
448859.28,880.6434,876.8468
448886.8,880.6209,876.8585
448914.34,880.5985,876.8701
448941.88,880.57623,876.8815
448969.4,880.554,876.89276
448996.94,880.532,876.9038
449024.47,880.50995,876.91473
449052.0,880.4881,876.9255
449079.53,880.46625,876.93616
449107.06,880.4446,876.9466
449134.6,880.423,876.9569
449162.16,880.4015,876.96704
449189.7,880.3801,876.9771
449217.22,880.3588,876.98694
449244.75,880.33765,876.9967
449272.28,880.3165,877.0063
449299.8,880.2956,877.01575
449327.34,880.2747,877.025
449354.88,880.2539,877.0342
449382.4,880.2332,877.04315
449409.94,880.2127,877.05206
449437.47,880.1922,877.0607
449465.03,880.1718,877.06934
449492.56,880.1516,877.0779
449520.1,880.1314,877.08624
449547.62,880.1113,877.09436
449575.16,880.09143,877.10254
449602.7,880.0716,877.11035
449630.22,880.0518,877.1182
449657.75,880.03217,877.12585
449685.28,880.01263,877.1334
449712.8,879.99316,877.1408
449740.34,879.9739,877.14813
449767.88,879.95465,877.1554
449795.44,879.9355,877.16235
449822.97,879.9165,877.1694
449850.5,879.8975,877.1761
449878.03,879.8788,877.1828
449905.56,879.86,877.18933
449933.1,879.84143,877.1958
449960.62,879.82294,877.20215
449988.16,879.80457,877.20844
450015.7,879.78625,877.21454
450043.22,879.76807,877.22046
450070.75,879.75,877.2263
450098.3,879.732,877.23206
450125.84,879.7141,877.2377
450153.38,879.69635,877.2433
450180.9,879.6787,877.24866
450208.44,879.66113,877.254
450235.97,879.6437,877.25916
450263.5,879.62634,877.2643
450291.03,879.6091,877.2693
450318.56,879.592,877.2741
450346.1,879.5749,877.27893
450373.62,879.558,877.2836
450401.2,879.54114,877.2882
450428.72,879.5244,877.29266
450456.25,879.5078,877.2971
450483.78,879.4913,877.3014
450511.3,879.4749,877.3055
450538.84,879.4586,877.30963
450566.38,879.4424,877.3136
450593.9,879.4263,877.31744
450621.44,879.41034,877.3213
450648.97,879.3944,877.32495
450676.5,879.37866,877.3286
450704.03,879.363,877.3321
450731.6,879.3474,877.3355
450759.12,879.332,877.3388
450786.66,879.3166,877.34204
450814.2,879.30133,877.3453
450841.72,879.28613,877.3483
450869.25,879.2711,877.3513
450896.78,879.25616,877.3542
450924.3,879.24133,877.35693
450951.84,879.2266,877.35974
450979.38,879.212,877.36237
451006.9,879.19745,877.36487
451034.47,879.183,877.36725
451062.0,879.1687,877.3697
451089.53,879.1545,877.37195
451117.06,879.1404,877.3742
451144.6,879.1264,877.37634
451172.12,879.1125,877.3784
451199.66,879.0987,877.38043
451227.2,879.085,877.38226
451254.72,879.0714,877.38403
451282.25,879.0579,877.38586
451309.78,879.0445,877.3876
451337.3,879.03125,877.38916
451364.88,879.01807,877.3907
451392.4,879.00494,877.3921
451419.94,878.992,877.3935
451447.47,878.9791,877.3947
451475.0,878.9664,877.396
451502.53,878.95374,877.3972
451530.06,878.94116,877.39825
451557.6,878.92865,877.3992
451585.12,878.9163,877.4002
451612.66,878.90405,877.401
451640.2,878.8919,877.4019
451667.75,878.8798,877.40265
451695.28,878.8679,877.40326
451722.8,878.856,877.40393
451750.34,878.8443,877.4044
451777.88,878.83264,877.40497
451805.4,878.8211,877.4053
451832.94,878.8097,877.4057
451860.47,878.79834,877.406
451888.0,878.7871,877.40625
451915.53,878.77594,877.40643
451943.06,878.7649,877.40656
451970.62,878.75397,877.4066
451998.16,878.7431,877.40656
452025.7,878.7324,877.4065
452053.22,878.72174,877.4064
452080.75,878.7112,877.4061
452108.28,878.7008,877.4059
452135.8,878.6904,877.40564
452163.34,878.6802,877.4053
452190.88,878.6701,877.40485
452218.4,878.66003,877.4044
452245.94,878.6501,877.4039
452273.47,878.64026,877.4032
452301.03,878.6305,877.40265
452328.56,878.62085,877.4019
452356.1,878.6113,877.4012
452383.62,878.60187,877.4004
452411.16,878.5925,877.39954
452438.7,878.58325,877.3986
452466.22,878.57416,877.39777
452493.75,878.56506,877.3967
452521.28,878.5561,877.3956
452548.8,878.54724,877.39453
452576.34,878.5385,877.3935
452603.9,878.5298,877.3923
452631.44,878.52124,877.39105
452658.97,878.5128,877.3897
452686.5,878.5044,877.3884
452714.03,878.49615,877.38696
452741.56,878.488,877.38556
452769.1,878.47986,877.38416
452796.62,878.4719,877.38257
452824.16,878.464,877.381
452851.7,878.4562,877.37946
452879.22,878.4485,877.3778
452906.78,878.44086,877.37616
452934.3,878.43335,877.3743
452961.84,878.42596,877.37256
452989.38,878.4186,877.3708
453016.9,878.4114,877.3689
453044.44,878.4043,877.3671
453071.97,878.3972,877.36505
453099.5,878.39026,877.3631
453127.03,878.3834,877.361
453154.56,878.3767,877.3591
453182.1,878.37006,877.35693
453209.62,878.36346,877.3548
453237.2,878.357,877.3526
453264.72,878.3506,877.35046
453292.25,878.3443,877.34814
453319.78,878.33813,877.3459
453347.3,878.332,877.3436
453374.84,878.326,877.34125
453402.38,878.32,877.33887
453429.9,878.3142,877.3365
453457.44,878.3085,877.33405
453484.97,878.30286,877.3315
453512.5,878.2973,877.32904
453540.06,878.2918,877.32635
453567.6,878.28644,877.32385
453595.12,878.2811,877.32117
453622.66,878.276,877.31854
453650.2,878.2709,877.31586
453677.72,878.26587,877.3132
453705.25,878.2609,877.3104
453732.78,878.2561,877.3076
453760.3,878.25134,877.3048
453787.84,878.2467,877.30194
453815.38,878.2421,877.2991
453842.94,878.2377,877.2962
453870.47,878.2333,877.2932
453898.0,878.22894,877.2903
453925.53,878.22473,877.28735
453953.06,878.2206,877.2843
453980.6,878.21655,877.2812
454008.12,878.21265,877.27814
454035.66,878.20874,877.275
454063.2,878.205,877.2719
454090.72,878.2013,877.26874
454118.25,878.1977,877.2656
454145.78,878.1942,877.2623
454173.34,878.19073,877.25903
454200.88,878.1874,877.25586
454228.4,878.18414,877.25256
454255.94,878.18097,877.2493
454283.47,878.1779,877.246
454311.0,878.1749,877.2426
454338.53,878.172,877.23926
454366.06,878.1691,877.2358
454393.6,878.1664,877.2324
454421.12,878.16376,877.22894
454448.66,878.16113,877.22546
454476.22,878.1587,877.222
454503.75,878.15625,877.21844
454531.28,878.15393,877.2149
454558.8,878.1517,877.21136
454586.34,878.14954,877.20776
454613.88,878.14746,877.2041
454641.4,878.14545,877.20056
454668.94,878.1435,877.1969
454696.47,878.1417,877.1931
454724.0,878.13995,877.1895
454751.53,878.1383,877.1858
454779.06,878.1367,877.18207
454806.62,878.1352,877.1783
454834.16,878.1338,877.17456
454861.7,878.13245,877.1708
454889.22,878.13116,877.167
454916.75,878.13,877.16315
454944.28,878.12885,877.1593
454971.8,878.12787,877.1555
454999.34,878.1269,877.1516
455026.88,878.12604,877.1477
455054.4,878.1253,877.1438
455081.94,878.1246,877.1399
455109.5,878.12396,877.1359
455137.03,878.1234,877.13196
455164.56,878.1229,877.1279
455192.1,878.12256,877.124
455219.62,878.1222,877.12
455247.16,878.12195,877.1159
455274.7,878.1218,877.112
455302.22,878.12177,877.10785
455329.75,878.12177,877.10376
455357.28,878.1218,877.0997
455384.8,878.12195,877.0956
455412.38,878.1222,877.09143
455439.9,878.1225,877.0873
455467.44,878.12286,877.0832
455494.97,878.12335,877.0791
455522.5,878.12384,877.0748
455550.03,878.12445,877.0707
455577.56,878.1251,877.0665
455605.1,878.1259,877.06226
455632.62,878.1267,877.05804
455660.16,878.1276,877.0538
455687.7,878.1286,877.0496
455715.22,878.1297,877.0453
455742.78,878.1308,877.041
455770.3,878.13196,877.03674
455797.84,878.13324,877.0324
455825.38,878.1346,877.02814
455852.9,878.136,877.02374
455880.44,878.1375,877.0195
455907.97,878.1391,877.01514
455935.5,878.14075,877.01074
455963.03,878.1424,877.0064
455990.56,878.14417,877.002
456018.1,878.146,876.9976
456045.66,878.14795,876.9933
456073.2,878.14996,876.98883
456100.72,878.152,876.9844
456128.25,878.1541,876.9799
456155.78,878.1563,876.9755
456183.3,878.1586,876.97107
456210.84,878.16095,876.9667
456238.38,878.1633,876.9621
456265.9,878.16583,876.9577
456293.44,878.1684,876.95325
456320.97,878.171,876.9486
456348.53,878.1737,876.9442
456376.06,878.17645,876.9397
456403.6,878.1793,876.9351
456431.12,878.1821,876.93066
456458.66,878.1851,876.926
456486.2,878.1882,876.9215
456513.72,878.1912,876.91693
456541.25,878.1944,876.91235
456568.78,878.19763,876.90784
456596.3,878.2009,876.90326
456623.84,878.2043,876.8987
456651.38,878.2077,876.8941
456678.94,878.2112,876.88947
456706.47,878.2148,876.8849
456734.0,878.2184,876.88025
456761.53,878.2221,876.8756
456789.06,878.2258,876.87103
456816.6,878.2297,876.86633
456844.12,878.2336,876.8617
456871.66,878.2375,876.8571
456899.2,878.2415,876.8524
456926.72,878.2456,876.8478
456954.25,878.2497,876.8431
456981.8,878.2539,876.8384
457009.34,878.2582,876.83374
457036.88,878.2625,876.8291
457064.4,878.2669,876.8243
457091.94,878.27136,876.8197
457119.47,878.2759,876.815
457147.0,878.28046,876.81024
457174.53,878.28503,876.8055
457202.06,878.2898,876.8008
457229.6,878.29456,876.7961
457257.12,878.2994,876.7914
457284.7,878.3042,876.7866
457312.22,878.3092,876.78186
457339.75,878.3142,876.77716
457367.28,878.3193,876.7724
457394.8,878.32434,876.76764
457422.34,878.3296,876.7629
457449.88,878.3348,876.7581
457477.4,878.3401,876.7534
457504.94,878.34546,876.7485
457532.47,878.3509,876.7438
457560.0,878.3563,876.739
457587.53,878.3619,876.73425
457615.1,878.3675,876.7295
457642.62,878.37317,876.7247
457670.16,878.3789,876.7199
457697.7,878.38464,876.7151
457725.22,878.3905,876.7103
457752.75,878.39636,876.7055
457780.28,878.4023,876.7007
457807.8,878.40826,876.6959
457835.34,878.4143,876.69104
457862.88,878.4205,876.6862
457890.4,878.42664,876.68146
457917.97,878.43286,876.6766
457945.5,878.4391,876.6718
457973.03,878.44543,876.6669
458000.56,878.4518,876.66205
458028.1,878.45825,876.6573
458055.62,878.4648,876.65247
458083.16,878.4713,876.6476
458110.7,878.4779,876.6427
458138.22,878.48456,876.6378
458165.75,878.4913,876.63306
458193.28,878.498,876.6281
458220.8,878.5048,876.6233
458248.38,878.5117,876.61847
458275.9,878.5186,876.6136
458303.44,878.52563,876.60876
458330.97,878.5326,876.6039
458358.5,878.5397,876.59906
458386.03,878.5469,876.5941
458413.56,878.554,876.58923
458441.1,878.5612,876.58435
458468.62,878.56854,876.5795
458496.16,878.57587,876.5746
458523.7,878.58325,876.5697
458551.25,878.5907,876.5648
458578.78,878.59814,876.56
458606.3,878.6057,876.555
458633.84,878.6133,876.5502
458661.38,878.6209,876.5452
458688.9,878.62866,876.5404
458716.44,878.63635,876.53546
458743.97,878.64417,876.53064
458771.5,878.652,876.5257
458799.03,878.65985,876.5209
458826.56,878.6678,876.5159
458854.12,878.6757,876.5109
458881.66,878.6838,876.50604
458909.2,878.69183,876.5012
458936.72,878.69995,876.49615
458964.25,878.7081,876.49133
458991.78,878.7163,876.48645
459019.3,878.7246,876.4815
459046.84,878.7329,876.4766
459074.38,878.7412,876.47174
459101.9,878.74963,876.4668
459129.44,878.75806,876.4618
459156.97,878.76654,876.457
459184.53,878.77515,876.45197
459212.06,878.7837,876.4471
459239.6,878.7923,876.44214
459267.12,878.80096,876.43726
459294.66,878.80963,876.4323
459322.2,878.8184,876.42737
459349.72,878.8272,876.4225
459377.25,878.83606,876.4175
459404.78,878.8449,876.4126
459432.3,878.8539,876.40765
459459.84,878.86285,876.4027
459487.4,878.8718,876.39777
459514.94,878.8809,876.3928
459542.47,878.89,876.38794
459570.0,878.8992,876.38293
459597.53,878.9083,876.378
459625.06,878.9176,876.37305
459652.6,878.9268,876.36816
459680.12,878.93616,876.3632
459707.66,878.9455,876.3582
459735.2,878.95483,876.3533
459762.72,878.9643,876.3484
459790.28,878.97375,876.3434
459817.8,878.9833,876.3384
459845.34,878.99286,876.3335
459872.88,879.00244,876.3286
459900.4,879.0121,876.3236
459927.94,879.0217,876.3186
459955.47,879.03143,876.31366
459983.0,879.04114,876.3088
460010.53,879.05096,876.3037
460038.06,879.0608,876.2988
460065.6,879.0706,876.2939
460093.12,879.08057,876.28894
460120.7,879.0905,876.28394
460148.22,879.1004,876.279
460175.75,879.1105,876.274
460203.28,879.1205,876.269
460230.8,879.1306,876.2641
460258.34,879.1407,876.25903
460285.88,879.1509,876.2542
460313.4,879.1611,876.24915
460340.94,879.17126,876.2442
460368.47,879.1815,876.2392
460396.0,879.19183,876.23425
460423.56,879.2022,876.2293
460451.1,879.2125,876.2243
460478.62,879.22296,876.21936
460506.16,879.2334,876.21436
460533.7,879.24384,876.20935
460561.22,879.2544,876.20435
460588.75,879.2649,876.1994
460616.28,879.2755,876.19446
460643.8,879.28613,876.1894
460671.34,879.29675,876.18445
460698.88,879.30743,876.1794
460726.44,879.3181,876.1745
460753.97,879.32886,876.16943
460781.5,879.3396,876.1644
460809.03,879.35046,876.1595
460836.56,879.36127,876.1544
460864.1,879.37213,876.1495
460891.62,879.38306,876.1445
460919.16,879.394,876.13947
460946.7,879.4049,876.13446
460974.22,879.4159,876.12946
461001.75,879.42694,876.1244
461029.28,879.438,876.11945
461056.84,879.44904,876.11444
461084.38,879.4602,876.10944
461111.9,879.4713,876.1044
461139.44,879.4825,876.0994
461166.97,879.4937,876.0945
461194.5,879.5049,876.0893
461222.03,879.5162,876.08435
461249.56,879.52747,876.0793
461277.1,879.53876,876.0742
461304.62,879.5501,876.0693
461332.16,879.56146,876.0642
461359.72,879.5729,876.0592
461387.25,879.58435,876.0542
461414.78,879.59576,876.04913
461442.3,879.60724,876.04407
461469.84,879.6187,876.039
461497.38,879.63025,876.034
461524.9,879.64185,876.029
461552.44,879.6534,876.0239
461579.97,879.66504,876.0189
461607.5,879.67664,876.0138
461635.03,879.6883,876.0087
461662.56,879.7,876.00366
461690.12,879.71173,875.99866
461717.66,879.72345,875.9935
461745.2,879.7352,875.9885
461772.72,879.74695,875.9834
461800.25,879.7588,875.97833
461827.78,879.7706,875.97327
461855.3,879.7825,875.9682
461882.84,879.7943,875.9631
461910.38,879.8063,875.958
461937.9,879.8182,875.95294
461965.44,879.8301,875.9478
461993.0,879.8421,875.94275
462020.53,879.85406,875.9376
462048.06,879.8661,875.9325
462075.6,879.8781,875.92737
462103.12,879.8902,875.92236
462130.66,879.9022,875.91724
462158.2,879.91437,875.9121
462185.72,879.92645,875.907
462213.25,879.9386,875.90186
462240.78,879.95074,875.8967
462268.3,879.9629,875.8916
462295.88,879.9751,875.8864
462323.4,879.98737,875.8814
462350.94,879.9996,875.8762
462378.47,880.0118,875.87115
462406.0,880.0241,875.8659
462433.53,880.0364,875.8607
462461.06,880.0487,875.85565
462488.6,880.06104,875.85046
462516.12,880.07336,875.8453
462543.66,880.08575,875.8401
462571.2,880.0981,875.83496
462598.72,880.11053,875.8298
462626.28,880.1229,875.8246
462653.8,880.1354,875.8194
462681.34,880.1478,875.8142
462708.88,880.1603,875.809
462736.4,880.1728,875.80383
462763.94,880.18524,875.7986
462791.47,880.19775,875.79346
462819.0,880.2103,875.7882
462846.53,880.2229,875.78296
462874.06,880.2354,875.7777
462901.6,880.248,875.77246
462929.16,880.26056,875.76733
462956.7,880.2732,875.762
462984.22,880.2858,875.7567
463011.75,880.29846,875.7515
463039.28,880.31104,875.74634
463066.8,880.3237,875.741
463094.34,880.33636,875.7358
463121.88,880.34906,875.73047
463149.4,880.36176,875.7252
463176.94,880.37445,875.7199
463204.47,880.3872,875.7146
463232.03,880.39996,875.70935
463259.56,880.41266,875.704
463287.1,880.4254,875.69867
463314.62,880.43823,875.6934
463342.16,880.4509,875.6881
463369.7,880.46375,875.68274
463397.22,880.47656,875.6774
463424.75,880.4893,875.6721
463452.28,880.5022,875.6667
463479.8,880.51495,875.66144
463507.34,880.52783,875.656
463534.88,880.54065,875.65063
463562.44,880.5535,875.64526
463589.97,880.56635,875.6399
463617.5,880.5792,875.63446
463645.03,880.5921,875.62915
463672.56,880.605,875.6237
463700.1,880.61786,875.6183
463727.62,880.6308,875.61285
463755.16,880.6437,875.6075
463782.7,880.6566,875.602
463810.22,880.66956,875.59656
463837.75,880.68243,875.5911
463865.3,880.69543,875.5857
463892.84,880.7084,875.5802
463920.38,880.72125,875.5747
463947.9,880.73425,875.5692
463975.44,880.7472,875.5637
464002.97,880.76013,875.5582
464030.5,880.7731,875.55273
464058.03,880.7861,875.54724
464085.56,880.7991,875.54175
464113.1,880.812,875.5362
464140.62,880.82495,875.5307
464168.2,880.838,875.5251
464195.72,880.85095,875.51953
464223.25,880.86395,875.514
464250.78,880.877,875.5084
464278.3,880.88995,875.5028
464305.84,880.90295,875.49713
464333.38,880.91595,875.49164
464360.9,880.92896,875.48596
464388.44,880.94196,875.48047
464415.97,880.95496,875.47473
464443.5,880.96796,875.4691
464471.03,880.98096,875.4635
464498.6,880.99396,875.45776
464526.12,881.00696,875.45215
464553.66,881.01996,875.4464
464581.2,881.03296,875.44073
464608.72,881.04596,875.43506
464636.25,881.05896,875.4293
464663.78,881.07196,875.4236
464691.3,881.08496,875.4179
464718.84,881.09796,875.4122
464746.38,881.11096,875.4064
464773.9,881.12396,875.4007
464801.47,881.13696,875.39484
464829.0,881.14996,875.38904
464856.53,881.1629,875.38324
464884.06,881.1759,875.37744
464911.6,881.18884,875.3716
464939.12,881.20184,875.3658
464966.66,881.2148,875.35986
464994.2,881.2278,875.354
465021.72,881.2407,875.34814
465049.25,881.25366,875.3423
465076.78,881.2666,875.33636
465104.3,881.27954,875.33044
465131.88,881.29254,875.3246
465159.4,881.3054,875.3186
465186.94,881.31836,875.3127
465214.47,881.3313,875.30676
465242.0,881.3442,875.3008
465269.53,881.35706,875.2948
465297.06,881.37,875.2887
465324.6,881.3829,875.2827
465352.12,881.39575,875.27673
465379.66,881.40857,875.2706
465407.2,881.42145,875.26465
465434.75,881.4343,875.2586
465462.28,881.44714,875.25244
465489.8,881.45996,875.24646
465517.34,881.47284,875.2403
465544.88,881.48566,875.23413
465572.4,881.4984,875.228
465599.94,881.5112,875.22186
465627.47,881.52405,875.2157
465655.0,881.5368,875.2095
465682.53,881.54956,875.2033
465710.06,881.5623,875.19714
465737.62,881.575,875.1909
465765.16,881.58777,875.18463
465792.7,881.60046,875.17834
465820.22,881.61316,875.1721
465847.75,881.62585,875.16583
465875.28,881.6385,875.15955
465902.8,881.6512,875.15326
465930.34,881.66376,875.1469
465957.88,881.6764,875.14056
465985.4,881.689,875.1342
466012.94,881.70166,875.1278
466040.47,881.71423,875.1214
466068.03,881.7268,875.11505
466095.56,881.7393,875.10864
466123.1,881.75183,875.1021
466150.62,881.7644,875.0957
466178.16,881.77686,875.0892
466205.7,881.78937,875.08264
466233.22,881.8018,875.0762
466260.75,881.8143,875.06964
466288.28,881.82666,875.06305
466315.8,881.8391,875.0565
466343.34,881.8515,875.0499
466370.9,881.8639,875.0433
466398.44,881.8762,875.0366
466425.97,881.8886,875.03
466453.5,881.9009,875.0234
466481.03,881.9132,875.01666
466508.56,881.9255,875.01
466536.1,881.93774,875.0033
466563.62,881.94995,874.9965
466591.16,881.96216,874.98975
466618.7,881.97437,874.98303
466646.22,881.9865,874.9762
466673.78,881.99866,874.9695
466701.3,882.0108,874.9626
466728.84,882.0229,874.95575
466756.38,882.0349,874.9488
466783.9,882.047,874.942
466811.44,882.059,874.93506
466838.97,882.07104,874.9281
466866.5,882.083,874.9212
466894.03,882.095,874.91425
466921.56,882.1069,874.9072
466949.1,882.1188,874.9002
466976.62,882.1307,874.8931
467004.2,882.1425,874.8861
467031.72,882.1543,874.87897
467059.25,882.1661,874.8718
467086.78,882.17786,874.86475
467114.3,882.18964,874.8576
467141.84,882.20135,874.85046
467169.38,882.2131,874.84326
467196.9,882.2247,874.836
467224.44,882.23627,874.8288
467251.97,882.2479,874.82153
467279.5,882.25946,874.8143
467307.06,882.27106,874.807
467334.6,882.28253,874.79956
467362.12,882.294,874.7923
467389.66,882.3054,874.7849
467417.2,882.31683,874.7775
467444.72,882.32825,874.77014
467472.25,882.3396,874.7627
467499.78,882.3509,874.7551
467527.3,882.3622,874.7477
467554.84,882.3734,874.74023
467582.38,882.38464,874.73254
467609.94,882.3959,874.7251
467637.47,882.407,874.7175
467665.0,882.4181,874.70984
467692.53,882.42914,874.70215
467720.06,882.4402,874.6945
467747.6,882.4512,874.6868
467775.12,882.46216,874.6791
467802.66,882.47314,874.6714
467830.2,882.484,874.6635
467857.72,882.4949,874.65576
467885.25,882.5057,874.64795
467912.78,882.5165,874.64014
467940.34,882.5272,874.6322
467967.88,882.53796,874.6243
467995.4,882.5486,874.61633
468022.94,882.5592,874.60846
468050.47,882.5698,874.60046
468078.0,882.5804,874.5924
468105.53,882.5908,874.5844
468133.06,882.6013,874.5763
468160.6,882.61176,874.56824
468188.12,882.62213,874.5601
468215.66,882.6325,874.552
468243.22,882.6428,874.54376
468270.75,882.653,874.5355
468298.28,882.66327,874.5273
468325.8,882.67346,874.519
468353.34,882.6836,874.5107
468380.88,882.6936,874.50244
468408.4,882.7037,874.49396
468435.94,882.7137,874.4856
468463.47,882.72363,874.47723
468491.0,882.7335,874.46875
468518.53,882.7434,874.4603
468546.06,882.7532,874.4517
468573.62,882.76294,874.44324
468601.16,882.77264,874.4346
468628.7,882.7823,874.4261
468656.22,882.79193,874.4174
468683.75,882.8015,874.40875
468711.28,882.81104,874.4
468738.8,882.82043,874.39136
468766.34,882.8299,874.38257
468793.88,882.83923,874.3737
468821.4,882.8486,874.365
468848.94,882.8578,874.3561
468876.5,882.86707,874.3472
468904.03,882.8762,874.33826
468931.56,882.8853,874.3292
468959.1,882.89435,874.3203
468986.62,882.9034,874.3113
469014.16,882.91235,874.3022
469041.7,882.9212,874.2931
469069.22,882.93005,874.28394
469096.75,882.93884,874.2748
469124.28,882.9476,874.26556
469151.8,882.95624,874.25635
469179.38,882.96484,874.24713
469206.9,882.9734,874.2378
469234.44,882.98193,874.22845
469261.97,882.99036,874.21906
469289.5,882.9987,874.20966
469317.03,883.0071,874.2002
469344.56,883.0154,874.19073
469372.1,883.02356,874.18115
469399.62,883.03174,874.17163
469427.16,883.0398,874.16205
469454.7,883.04785,874.15234
469482.22,883.0558,874.14276
469509.78,883.06366,874.13306
469537.3,883.07153,874.1233
469564.84,883.0793,874.1135
469592.38,883.08704,874.10376
469619.9,883.09467,874.0938
469647.44,883.1023,874.0839
469674.97,883.10974,874.07404
469702.5,883.11725,874.064
469730.03,883.12463,874.054
469757.56,883.13196,874.044
469785.1,883.1392,874.0339
469812.66,883.1464,874.0237
469840.2,883.15356,874.0136
469867.72,883.1606,874.00336
469895.25,883.1676,873.99304
469922.78,883.1745,873.9828
469950.3,883.1814,873.97253
469977.84,883.1882,873.9621
470005.38,883.1949,873.95166
470032.9,883.20154,873.9412
470060.44,883.20807,873.9307
470087.97,883.2146,873.9201
470115.53,883.221,873.90955
470143.06,883.22736,873.8989
470170.6,883.23364,873.8883
470198.12,883.23987,873.87756
470225.66,883.246,873.8668
470253.2,883.2521,873.856
470280.72,883.258,873.8452
470308.25,883.2639,873.8343
470335.78,883.2698,873.82336
470363.3,883.2755,873.8124
470390.84,883.2812,873.8014
470418.38,883.2868,873.79034
470445.94,883.29236,873.77924
470473.47,883.2978,873.76807
470501.0,883.3031,873.75684
470528.53,883.30835,873.7456
470556.06,883.3136,873.73425
470583.6,883.3187,873.723
470611.12,883.3238,873.71155
470638.66,883.32874,873.70013
470666.2,883.3336,873.68866
470693.72,883.3384,873.6773
470721.25,883.3431,873.6655
470748.8,883.3477,873.65405
470776.34,883.3523,873.64233
470803.88,883.3567,873.6306
470831.4,883.3611,873.6189
470858.94,883.36536,873.60706
470886.47,883.36957,873.5952
470914.0,883.3737,873.58325
470941.53,883.3777,873.57135
470969.06,883.38165,873.5593
470996.6,883.3855,873.54736
471024.12,883.3892,873.53516
471051.7,883.3929,873.523
471079.22,883.3965,873.51086
471106.75,883.39996,873.4986
471134.28,883.4033,873.48627
471161.8,883.4066,873.47394
471189.34,883.40985,873.4615
471216.88,883.41296,873.4491
471244.4,883.416,873.4366
471271.94,883.4189,873.424
471299.47,883.42175,873.41144
471327.0,883.42444,873.39874
471354.53,883.42706,873.3859
471382.1,883.4297,873.3732
471409.62,883.43207,873.36035
471437.16,883.4344,873.34753
471464.7,883.43665,873.33453
471492.22,883.4388,873.3216
471519.75,883.4408,873.3086
471547.28,883.44275,873.2954
471574.8,883.4446,873.28235
471602.34,883.44635,873.26917
471629.88,883.448,873.2559
471657.4,883.4495,873.24255
471684.97,883.4509,873.2292
471712.5,883.4523,873.2157
471740.03,883.4535,873.2022
471767.56,883.4546,873.1887
471795.1,883.4556,873.1752
471822.62,883.45654,873.1614
471850.16,883.45734,873.14777
471877.7,883.458,873.13403
471905.22,883.45856,873.12024
471932.75,883.45905,873.1064
471960.28,883.4594,873.0924
471987.8,883.45966,873.07837
472015.38,883.4598,873.06433
